ID,Relationship_Status,Income,Children,Kidhome,Teenhome,Enroll_Age,Wines,Fruits,Meat,Fish,Sweets,Gold,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,Age,Family_Size,CampAccepted,Education,spend_per_unit_income,labels
7349,1,9722.0,1,1,0,10,6,17,16,6,16,42,0,0,0,0,0,1,3,1,3,4,8,49,3,0,0.0,0.010594527874922856,0
8799,1,38175.0,1,1,0,9,70,6,69,2,3,3,0,0,0,0,0,0,3,1,4,3,7,38,3,0,3.0,0.004007858546168959,0
1351,1,58656.0,1,0,1,10,962,12,194,16,24,12,0,0,0,0,1,0,7,8,13,4,6,66,3,1,2.0,0.02079923622476814,1
1045,1,52117.0,1,0,1,10,112,10,107,30,0,20,0,0,0,0,0,0,5,2,4,2,7,57,3,0,1.0,0.005353339601281731,0
7732,1,64813.0,1,1,0,8,293,0,124,179,97,52,0,0,0,0,0,0,7,2,10,1,5,44,3,0,1.0,0.011494607563297487,0
8070,1,54222.0,1,0,1,8,199,12,31,3,12,7,0,0,0,0,0,0,3,3,5,1,3,49,3,0,3.0,0.0048688724134115305,0
477,1,83512.0,0,0,0,8,1060,61,835,80,20,101,1,1,1,0,1,1,4,7,10,1,1,36,2,4,1.0,0.02582862343136316,1
7832,1,77520.0,1,0,1,9,940,44,396,0,88,58,1,0,1,0,1,1,8,7,7,1,4,63,3,3,2.0,0.019685242518059854,1
2202,1,41154.0,1,0,1,9,44,2,11,2,3,7,0,0,0,0,0,0,1,0,4,1,5,44,3,0,1.0,0.0016766292462458085,0
7396,1,80398.0,0,0,0,10,342,51,936,207,35,26,0,0,0,0,1,0,5,8,12,1,3,56,2,1,1.0,0.019863678200950273,1
4055,0,18746.0,1,1,0,8,2,10,11,12,9,20,0,0,0,0,0,0,3,0,3,2,6,30,2,0,0.0,0.003414061666488851,2
10340,1,35196.0,1,1,0,10,75,12,141,43,39,187,0,0,0,0,0,0,6,1,5,6,8,38,3,0,1.0,0.014120922832140016,0
10091,0,60230.0,1,0,1,9,520,20,367,39,81,40,0,0,0,0,0,0,6,3,6,2,5,66,2,0,1.0,0.01771542420720571,2
7629,1,22108.0,2,1,1,8,5,3,9,6,2,6,0,0,0,0,0,0,2,0,3,2,7,45,4,0,1.0,0.001402207345757192,0
10640,1,44392.0,2,1,1,9,87,5,71,7,12,29,0,0,0,0,0,0,4,1,4,5,7,48,4,0,1.0,0.00475310866822851,0
3498,1,55424.0,1,0,1,10,462,61,184,10,53,107,0,0,1,0,0,1,7,5,9,4,6,46,3,1,3.0,0.015823469976905313,1
6742,1,17688.0,1,1,0,9,2,2,1,3,1,2,0,0,0,0,0,0,1,0,2,1,8,43,3,0,1.0,0.0006218905472636816,0
1172,1,92491.0,0,0,0,9,979,44,935,29,25,22,1,0,0,1,1,1,7,5,12,1,3,39,2,3,3.0,0.02199132888605378,1
569,0,90273.0,0,0,0,9,704,129,853,120,74,111,1,0,0,1,1,1,5,6,7,1,2,31,1,3,1.0,0.02205532108160801,1
4686,0,82571.0,0,0,0,8,861,31,558,62,95,79,0,0,0,0,1,0,6,5,13,0,2,60,1,1,3.0,0.020418791100991873,1
1381,0,38513.0,1,1,0,8,172,3,115,16,0,18,0,0,0,0,0,1,6,1,5,5,8,40,2,0,3.0,0.00841274374886402,2
2634,0,16653.0,1,1,0,8,5,7,31,15,4,7,0,0,0,0,0,1,2,1,3,3,6,43,2,0,2.0,0.004143397586020537,2
10905,1,42586.0,2,1,1,10,194,2,56,0,0,0,0,0,0,0,0,1,4,1,6,5,8,67,4,0,1.0,0.005917437655567557,0
1744,0,23529.0,1,0,1,9,9,7,13,3,2,20,0,0,0,0,0,0,1,1,2,1,6,57,2,0,0.0,0.002295040163202856,2
1000,1,74881.0,2,1,1,9,505,72,270,36,27,54,0,0,0,0,0,0,9,2,12,4,5,61,4,0,2.0,0.012873759698721973,0
3828,1,71107.0,1,0,1,9,533,10,217,198,174,195,0,0,0,0,0,0,7,6,13,2,4,71,3,0,1.0,0.018662016397823,0
8605,1,46910.0,2,1,1,8,48,0,14,0,0,6,0,0,0,0,0,0,2,0,3,2,6,58,4,0,3.0,0.0014495843103815818,0
10304,1,18690.0,0,0,0,10,6,1,7,23,4,19,0,0,0,0,0,0,1,1,2,1,8,63,2,0,1.0,0.0032102728731942215,0
4351,0,37244.0,2,1,1,9,18,2,10,0,0,25,0,0,1,0,0,0,1,1,2,1,7,67,3,1,1.0,0.0014767479325528943,2
10129,1,82427.0,0,0,0,8,482,147,509,104,107,107,0,0,0,0,1,0,3,5,12,1,1,56,2,1,1.0,0.017664114913802518,1
2499,0,75342.0,1,0,1,9,204,97,97,21,118,26,0,0,0,0,0,0,5,2,10,1,4,64,2,0,2.0,0.007472591648748374,2
10092,0,70044.0,1,0,1,9,1073,0,250,153,14,14,0,0,0,0,0,0,7,10,5,4,5,68,2,0,1.0,0.02147221746330878,2
7500,0,79146.0,2,1,1,8,245,16,223,21,43,16,0,0,0,0,0,0,8,1,8,2,6,55,3,0,1.0,0.007126070805852475,2
5796,1,77437.0,0,0,0,9,560,21,442,29,44,29,0,0,0,0,1,0,4,5,13,1,1,59,2,1,1.0,0.014527938840605912,1
10556,1,54984.0,1,0,1,8,173,13,131,32,3,6,1,0,0,0,0,0,6,1,6,4,7,63,3,1,1.0,0.0065109850138222024,0
1064,1,42403.0,1,1,0,9,22,1,11,0,5,3,0,0,0,0,0,0,1,0,3,1,8,51,3,0,3.0,0.0009904959554748484,0
48,1,55761.0,1,0,1,8,136,1,12,0,3,32,0,0,0,1,0,0,4,1,3,2,6,58,3,1,1.0,0.0032997973494019116,0
7610,1,37292.0,1,1,0,9,275,0,86,10,23,66,0,0,0,0,0,0,6,3,5,5,8,39,3,0,1.0,0.0123350852729808,0
263,0,45576.0,0,0,0,8,56,19,29,2,14,25,0,0,0,0,0,1,3,1,3,1,8,77,1,0,3.0,0.0031814990345796035,2
10814,1,70321.0,0,0,0,9,303,23,751,82,26,191,0,0,0,0,0,1,6,5,13,1,4,75,2,0,1.0,0.019567412295047,1
9710,0,58086.0,1,0,1,9,708,7,62,0,0,15,0,0,0,0,0,0,11,3,7,2,8,53,2,0,3.0,0.013634955066625348,2
9292,1,81795.0,0,0,0,10,324,132,693,27,118,88,0,0,0,0,0,0,4,11,7,1,2,70,2,0,1.0,0.016895898282291093,0
10250,1,28389.0,0,0,0,10,1,5,3,7,4,8,0,0,0,0,0,0,1,0,2,1,7,75,2,0,0.0,0.0009862975095987882,0
7881,1,66835.0,0,0,0,9,620,26,195,34,17,141,0,0,0,0,0,0,6,4,13,1,2,76,2,0,2.0,0.015455973666492108,0
5847,0,69901.0,1,0,1,9,312,21,206,102,92,149,0,0,0,0,0,0,7,3,10,3,5,53,2,0,1.0,0.012617845238265547,2
737,1,80360.0,0,0,0,9,1493,86,454,112,43,43,1,0,0,1,1,0,4,4,5,2,2,73,2,3,3.0,0.02776256844201095,1
3571,1,63342.0,1,0,1,10,918,21,118,13,10,21,0,0,0,1,0,1,8,3,5,3,6,61,3,1,3.0,0.017381831959837075,1
7807,1,44989.0,1,0,1,10,98,0,106,49,10,106,0,0,0,0,0,0,5,1,5,5,6,48,3,0,1.0,0.008202004934539554,0
3878,0,31859.0,1,1,0,8,3,4,7,15,8,11,0,0,0,0,0,0,1,0,3,1,7,42,2,0,2.0,0.0015066386264477856,2
5092,0,51569.0,1,0,1,9,380,0,47,6,0,34,0,0,0,1,0,1,7,1,7,4,8,73,2,1,3.0,0.009055828113789292,2
2154,0,30372.0,2,1,1,10,15,0,12,7,3,7,0,0,0,0,0,0,2,0,3,3,7,51,3,0,1.0,0.0014487027525352297,2
5394,0,16014.0,2,1,1,9,3,9,4,7,8,7,0,0,0,0,0,0,1,1,4,4,3,43,3,0,0.0,0.0023729236917697017,2
3798,1,41120.0,2,1,1,9,24,2,23,0,8,24,0,0,0,0,0,0,2,1,3,3,6,54,4,0,1.0,0.0019698443579766536,0
3524,0,39763.0,1,1,0,9,80,1,60,4,6,16,0,0,0,0,0,1,5,1,2,2,9,51,2,0,2.0,0.00419988431456379,2
5247,1,38725.0,2,1,1,8,31,0,6,2,1,5,0,0,0,0,0,0,1,0,4,2,4,67,4,0,3.0,0.0011620400258231117,0
5883,1,77981.0,1,1,0,9,138,120,204,16,126,60,0,0,0,0,0,0,7,4,7,3,5,50,3,0,1.0,0.008514894653825931,0
2118,1,62905.0,1,0,1,9,166,75,96,119,107,59,0,0,0,0,0,0,7,2,8,3,4,58,3,0,2.0,0.009887926237977903,0
8812,0,13533.0,1,1,0,9,12,3,8,8,0,17,0,0,0,0,0,0,2,0,3,2,7,43,2,0,2.0,0.0035468853912657946,2
6616,1,59481.0,1,0,1,9,178,3,85,71,66,58,0,0,0,0,0,0,3,3,8,2,2,47,3,0,1.0,0.007750374069030446,0
2797,1,72117.0,1,0,1,9,707,20,171,65,60,50,0,0,0,0,0,0,9,7,9,1,5,45,3,0,1.0,0.014878600052692153,0
4328,1,21955.0,1,1,0,9,5,1,7,17,14,11,0,0,0,0,0,0,2,1,3,2,6,36,3,0,2.0,0.002505124117513095,0
9167,1,67131.0,1,0,1,9,465,71,250,93,35,62,0,0,0,0,0,0,9,2,12,3,6,66,3,0,1.0,0.014538737691975391,0
10560,0,36802.0,1,1,0,8,16,1,2,0,0,1,0,0,0,0,0,0,1,0,3,1,5,42,2,0,3.0,0.0005434487256127384,2
2631,1,71853.0,0,0,0,9,358,108,413,141,97,32,0,0,0,0,0,0,2,8,6,1,1,40,2,0,1.0,0.015990981587407624,0
8312,1,28249.0,0,0,0,8,1,9,7,2,14,10,0,0,0,0,0,0,2,0,3,1,6,61,2,0,0.0,0.0015221777762044674,0
5534,1,47808.0,1,0,1,9,123,1,26,2,0,72,0,0,1,0,0,0,3,2,3,2,7,47,3,1,2.0,0.004685408299866131,0
5093,0,25509.0,1,1,0,10,40,3,30,10,7,11,0,0,0,0,0,1,3,0,3,3,9,48,2,0,3.0,0.00395938688306088,2
7592,1,51012.0,0,0,0,9,102,9,63,2,9,24,0,0,0,0,0,0,4,1,4,1,6,76,2,0,3.0,0.00409707519799263,0
8895,0,70596.0,0,0,0,10,347,44,534,17,0,26,0,0,0,0,0,0,3,5,12,1,2,37,1,0,1.0,0.01371182503257975,2
8584,1,85431.0,0,0,0,9,376,53,462,168,53,53,0,0,0,0,0,0,2,7,7,1,0,70,2,0,3.0,0.013636736079409113,0
2694,1,42664.0,1,0,1,8,21,0,3,0,0,0,0,0,0,0,0,0,1,0,3,1,6,55,3,0,1.0,0.000562535158447403,0
8910,1,42586.0,2,1,1,10,194,2,56,0,0,0,0,0,0,0,0,1,4,1,6,5,8,67,4,0,1.0,0.005917437655567557,0
7433,0,29760.0,1,1,0,10,64,4,68,7,5,17,0,0,0,0,0,0,3,1,4,4,8,37,2,0,1.0,0.005544354838709678,2
164,1,28973.0,0,0,0,10,206,0,46,3,2,12,0,0,0,0,0,0,5,1,5,2,8,45,2,0,3.0,0.009284506264453112,0
10477,1,39435.0,1,1,0,9,71,0,18,0,0,13,0,0,0,0,0,0,3,1,2,1,7,49,3,0,3.0,0.002586534804108026,0
2681,1,65370.0,0,0,0,9,71,22,112,138,89,29,0,0,0,0,0,0,2,3,13,1,1,38,2,0,2.0,0.007052164601499158,0
5150,0,20194.0,1,1,0,10,0,4,7,11,10,15,0,0,0,0,0,0,2,0,3,2,6,43,2,0,0.0,0.002327423987322967,2
5283,0,42473.0,2,1,1,8,93,1,21,0,4,25,0,0,0,0,0,0,2,1,4,3,5,46,3,0,3.0,0.0033903891884255882,2
9645,1,64590.0,0,0,0,10,920,138,168,36,46,30,0,0,0,0,0,0,9,4,10,1,6,54,2,0,1.0,0.020715281003251276,0
10678,1,71232.0,1,0,1,9,653,17,170,34,26,17,0,0,0,0,0,0,11,2,10,2,7,63,3,0,1.0,0.012873427672955975,0
7261,1,34600.0,2,1,1,9,199,33,60,8,3,15,0,0,0,0,0,1,5,2,5,5,8,51,4,0,1.0,0.009190751445086706,0
9648,0,46904.0,2,1,1,10,153,4,56,0,9,31,0,0,0,0,0,0,5,1,4,4,8,55,3,0,1.0,0.0053939962476547846,2
2870,1,49094.0,1,0,1,10,376,0,38,11,8,69,0,0,0,0,0,0,6,3,6,5,6,49,3,0,1.0,0.01022528211186703,0
8008,1,36075.0,1,1,0,9,46,0,30,12,1,30,0,0,0,0,0,0,2,0,4,1,6,39,3,0,1.0,0.0032986832986832988,0
1513,1,60839.0,2,1,1,10,600,21,128,223,150,128,0,0,0,0,0,0,2,2,12,13,8,43,4,0,2.0,0.02054603132858857,0
6173,1,77298.0,1,0,1,9,425,115,292,23,35,79,0,0,0,0,0,0,6,6,11,1,3,43,3,0,1.0,0.012535900023286502,0
1419,1,34026.0,2,1,1,9,18,6,15,12,8,17,0,0,0,0,0,0,2,1,3,3,5,72,4,0,1.0,0.002233586081231999,0
9150,0,48918.0,2,1,1,8,52,0,9,0,0,1,0,0,0,0,0,0,1,0,4,2,4,59,3,0,3.0,0.0012674271229404308,2
7960,1,82122.0,0,0,0,9,734,22,350,151,25,100,0,0,0,0,1,0,3,9,13,1,1,60,2,1,2.0,0.01682862083242006,1
1250,0,37697.0,1,1,0,8,34,6,21,11,4,8,0,0,0,0,0,0,2,1,3,1,6,46,2,0,1.0,0.0022282940287025495,2
9905,1,34074.0,2,1,1,9,135,1,41,10,1,67,0,0,1,0,0,0,3,3,3,5,6,70,4,1,1.0,0.007483711921112872,0
10691,1,28520.0,2,1,1,9,11,0,10,0,2,20,0,0,0,0,0,0,1,1,2,1,6,62,4,0,2.0,0.0015077138849929875,0
7002,0,62535.0,1,0,1,9,163,48,90,0,45,52,0,0,0,0,0,0,3,2,8,1,3,67,2,0,1.0,0.006364435915887103,2
2952,0,36273.0,1,1,0,8,29,3,30,3,2,9,0,0,0,0,0,0,3,0,3,2,6,45,2,0,2.0,0.002095222341686654,2
8439,1,63404.0,2,0,2,8,734,26,70,11,44,17,1,0,0,0,0,0,6,3,4,2,4,58,4,1,1.0,0.014226231783483692,0
762,1,75774.0,1,1,0,8,340,21,134,258,14,56,0,0,0,0,0,0,7,5,8,1,4,41,3,0,2.0,0.010861245282022857,0
2831,1,78416.0,1,0,1,8,453,38,279,188,38,183,0,0,0,0,0,0,7,7,10,2,3,46,3,0,1.0,0.015035196898592123,0
6977,1,75702.0,1,0,1,10,1073,0,629,145,37,37,0,0,0,0,1,0,10,5,13,1,6,48,3,1,1.0,0.025375815698396344,1
6289,1,59385.0,2,1,1,9,135,0,10,0,4,36,0,0,0,0,0,0,3,1,4,2,5,71,4,0,2.0,0.003115264797507788,0
4168,0,37070.0,2,1,1,9,231,7,137,4,15,39,0,0,0,0,0,1,5,1,8,9,7,56,3,0,1.0,0.011680604262206636,2
8397,1,44689.0,2,1,1,8,18,0,5,0,0,11,0,0,1,0,0,0,1,1,2,2,7,71,4,1,1.0,0.0007608136230392267,0
9284,1,53977.0,1,0,1,9,620,16,165,0,24,82,0,0,0,0,0,0,5,5,12,5,5,64,3,0,1.0,0.016803453322711524,0
6237,0,7144.0,2,0,2,9,81,4,33,5,2,291,0,0,0,0,0,0,23,1,1,0,0,56,3,0,3.0,0.05823068309070549,2
3130,0,18701.0,2,1,1,9,12,4,2,10,6,10,0,0,0,0,0,0,2,0,4,4,5,58,3,0,1.0,0.002352815357467515,2
1619,1,90369.0,0,0,0,8,292,51,981,224,23,17,0,0,0,0,0,1,4,6,6,1,1,66,2,0,1.0,0.017572397614226118,1
1990,0,63159.0,0,0,0,10,965,34,586,89,86,37,0,0,1,0,0,0,3,5,8,1,3,48,1,1,3.0,0.028452002089963426,2
5513,1,37758.0,2,1,1,10,27,2,10,0,0,1,0,0,0,0,0,0,1,0,3,2,8,56,4,0,1.0,0.001059378145028868,0
269,0,46757.0,1,0,1,10,777,30,163,0,51,122,0,0,0,0,0,0,4,4,7,6,9,59,2,0,3.0,0.024445537566567574,2
8093,1,79734.0,0,0,0,8,572,8,232,23,62,17,1,0,0,0,0,0,4,3,6,1,1,53,2,1,2.0,0.01146311485689919,0
10513,1,63207.0,0,0,0,9,438,169,565,91,169,70,1,0,0,0,0,0,2,3,6,1,7,30,2,1,1.0,0.023763190785830682,1
10177,0,72071.0,1,0,1,9,531,69,300,150,138,150,0,0,0,0,0,0,5,4,8,3,2,68,2,0,1.0,0.01856502615476405,2
2549,1,21840.0,1,1,0,9,17,0,9,0,0,1,0,0,0,0,0,0,1,0,3,1,9,39,3,0,3.0,0.0012362637362637362,0
5782,1,58582.0,1,0,1,9,402,35,106,101,77,42,0,0,0,1,0,0,9,2,9,2,5,40,3,1,2.0,0.013024478508756956,0
10057,0,72282.0,0,0,0,9,503,27,419,90,139,153,0,0,0,0,0,1,5,7,9,1,7,71,1,0,1.0,0.01841398965164218,1
10307,1,50387.0,2,0,2,9,369,9,87,12,14,34,0,0,0,0,0,0,6,2,8,3,5,66,4,0,1.0,0.010419354198503582,0
8566,1,32583.0,2,1,1,8,5,0,3,0,0,1,0,0,0,0,0,0,1,0,2,1,7,61,4,0,3.0,0.0002762176595156984,0
2415,1,62568.0,1,0,1,8,362,17,398,80,35,61,1,0,0,0,0,0,5,3,5,3,4,60,3,1,1.0,0.015231428206111751,0
5684,0,44635.0,2,1,1,9,56,0,9,0,0,3,0,0,0,0,0,0,2,0,3,2,7,51,3,0,2.0,0.0015234681303909487,2
8334,0,33316.0,2,1,1,9,79,1,31,4,4,12,0,0,0,0,0,0,2,1,4,3,6,51,3,0,2.0,0.003932044663224877,2
9166,1,63967.0,1,0,1,9,387,84,141,73,35,162,0,0,0,0,0,0,4,4,12,3,2,54,3,0,1.0,0.013788359622930573,0
1440,1,52513.0,0,0,0,10,367,17,241,104,188,232,0,0,0,0,0,0,9,5,9,2,7,44,2,0,2.0,0.02188029630758098,0
78,1,25293.0,1,1,0,9,15,0,11,0,2,9,0,0,0,0,0,0,1,1,2,1,8,53,3,0,1.0,0.0014628553354683114,0
5441,0,54111.0,1,0,1,9,267,6,54,8,3,50,0,0,0,0,0,0,5,2,6,2,5,57,2,0,3.0,0.007170445935207259,2
5302,1,78394.0,0,0,0,9,298,27,697,216,24,166,0,0,0,0,0,1,4,6,5,1,2,36,2,0,1.0,0.018215679771411076,1
4687,1,80739.0,0,0,0,9,674,92,736,39,0,92,0,0,0,0,0,0,3,11,9,1,1,64,2,0,2.0,0.020225665415722266,0
1087,1,22669.0,1,1,0,9,16,14,36,37,22,48,0,0,0,0,0,1,4,1,2,3,9,47,3,0,2.0,0.0076315673386563145,0
6859,0,29236.0,1,1,0,9,37,4,24,16,9,9,0,0,0,0,0,0,4,0,3,2,9,35,2,0,1.0,0.003386236147215761,2
9860,1,44911.0,1,0,1,9,159,0,22,2,1,31,0,0,0,0,0,0,4,1,4,3,7,63,3,0,1.0,0.004787245886308477,0
7129,1,54693.0,1,0,1,9,686,17,142,23,26,35,0,0,0,0,0,0,6,4,13,8,6,60,3,0,3.0,0.016985720293273363,0
5866,1,48186.0,1,1,0,8,97,3,66,12,7,34,0,0,0,0,0,0,4,1,4,3,7,48,3,0,1.0,0.004544888556842236,0
10521,1,54809.0,2,1,1,9,63,6,57,13,13,22,0,0,0,0,0,1,2,1,5,4,4,45,4,0,1.0,0.0031746610958054335,0
7393,1,41580.0,2,1,1,10,56,5,24,4,0,3,0,0,0,0,0,0,2,1,3,3,5,44,4,0,1.0,0.0022126022126022125,0
7849,1,80336.0,0,0,0,9,209,19,456,160,142,66,0,0,0,0,0,0,2,9,13,1,1,52,2,0,3.0,0.013095000995817566,0
332,1,47743.0,1,0,1,9,198,2,43,0,12,20,0,0,0,1,0,0,4,1,6,3,6,65,3,1,1.0,0.005760006702553254,0
9847,1,62972.0,1,0,1,10,313,15,47,20,0,192,0,0,0,0,0,0,7,4,3,2,6,67,3,0,2.0,0.00932160325223909,0
531,0,57333.0,1,0,1,10,941,14,397,76,58,176,0,0,0,0,0,1,8,5,9,11,6,68,2,0,3.0,0.02898854063105018,1
9576,1,32313.0,1,1,0,9,86,4,56,2,4,7,0,0,0,0,0,0,4,0,4,3,9,40,3,0,3.0,0.004920620183826943,0
6906,0,84953.0,0,0,0,9,167,48,602,63,72,72,1,0,0,1,1,1,3,10,4,1,2,69,1,3,2.0,0.012053723823761374,1
7419,0,27071.0,1,1,0,8,8,3,19,0,2,3,0,0,0,0,0,0,2,0,3,2,6,54,2,0,2.0,0.0012928964574637066,2
3170,1,68148.0,0,0,0,9,389,66,408,37,57,85,0,0,0,0,0,0,4,4,6,1,2,65,2,0,2.0,0.015290250630979633,0
8527,1,65735.0,2,1,1,9,239,7,119,4,15,11,0,0,0,0,0,0,6,2,6,5,7,57,4,0,2.0,0.006008975431657413,0
7872,1,86836.0,0,0,0,10,179,21,273,0,21,63,1,0,1,0,1,1,6,10,6,1,5,47,2,3,3.0,0.006414390345018195,1
9931,1,4023.0,2,1,1,8,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,15,19,59,4,0,3.0,0.0022371364653243847,0
10595,1,30093.0,0,0,0,9,2,6,28,13,4,16,0,0,0,0,0,0,2,0,3,1,7,32,2,0,1.0,0.0022928920346924533,0
4609,1,57705.0,1,0,1,8,383,0,53,6,4,40,0,0,0,0,0,0,8,1,6,3,6,56,3,0,3.0,0.00842214712763192,0
5010,0,25008.0,1,1,0,8,2,8,8,6,1,9,0,0,0,0,0,0,1,0,3,2,8,34,2,0,1.0,0.0013595649392194498,2
4427,0,83257.0,0,0,0,10,536,27,590,38,107,67,0,0,1,0,1,1,5,10,12,1,6,27,1,2,2.0,0.016395017836338087,1
11148,1,22280.0,1,1,0,9,2,1,4,3,1,2,0,0,0,0,0,0,1,0,2,1,8,47,3,0,1.0,0.0005834829443447037,0
1168,1,72159.0,0,0,0,10,322,53,899,34,40,53,0,0,0,0,0,0,4,6,10,1,2,44,2,0,3.0,0.01941545753128508,0
9595,1,64260.0,0,0,0,9,539,169,816,20,0,30,0,0,0,0,0,1,4,5,4,1,3,61,2,0,1.0,0.024494242141300963,1
10163,0,82733.0,0,0,0,9,712,50,420,65,38,38,0,0,0,0,0,1,8,4,7,1,4,38,1,0,3.0,0.015991200609188596,1
2886,0,74290.0,1,0,1,9,1121,0,72,0,12,12,1,0,0,1,0,0,10,8,10,4,6,51,2,2,2.0,0.01638174720689191,2
6710,0,58217.0,3,2,1,10,68,1,13,3,5,13,0,0,0,0,0,0,2,0,4,1,6,71,4,0,2.0,0.0017692426610783792,2
5316,1,21024.0,0,0,0,9,36,4,18,6,2,18,0,0,0,0,0,0,2,0,4,1,7,46,2,0,2.0,0.003995433789954338,0
9029,1,70116.0,0,0,0,9,707,44,603,95,58,29,0,0,0,0,0,0,2,8,12,1,1,50,2,0,3.0,0.02190655485195961,0
521,1,54006.0,1,1,0,10,174,77,203,6,24,97,0,0,0,0,0,0,8,1,7,2,7,37,3,0,1.0,0.010758063918823835,0
1459,1,69063.0,1,0,1,10,666,35,124,69,8,26,0,0,0,0,0,0,5,3,5,1,3,56,3,0,3.0,0.013437006790901061,0
10241,0,11448.0,0,0,0,9,0,0,0,6,2,6,0,0,0,0,0,0,1,0,2,1,6,47,1,0,2.0,0.001222921034241789,2
1630,0,61825.0,1,0,1,9,162,50,100,55,30,27,0,0,0,0,0,0,4,2,8,1,4,43,2,0,1.0,0.006858067124949454,2
3254,1,70886.0,1,1,0,9,407,70,239,103,88,53,0,0,0,0,0,0,5,4,4,1,2,51,3,0,1.0,0.013542871653076771,0
9064,1,69109.0,0,0,0,10,823,25,459,124,29,95,0,0,0,0,1,1,6,6,7,1,4,40,2,1,1.0,0.022500687320030677,1
3678,0,60208.0,2,1,1,10,488,23,71,15,0,59,0,0,0,1,0,1,8,3,7,11,7,49,3,1,1.0,0.01089556205155461,2
4227,1,32889.0,2,1,1,9,28,0,13,4,2,8,0,0,0,0,0,0,2,1,3,3,5,54,4,0,2.0,0.0016722916476633524,0
9467,0,34738.0,1,1,0,8,3,2,10,3,0,2,0,0,0,0,0,0,1,0,3,1,6,38,2,0,1.0,0.0005757383844780931,2
8486,1,30538.0,1,1,0,10,284,0,52,8,3,20,0,0,0,0,0,0,9,0,4,4,10,51,3,0,2.0,0.012017813871242386,0
2186,1,82326.0,0,0,0,8,938,142,754,159,81,183,1,0,0,1,1,1,5,10,6,1,2,45,2,3,2.0,0.027415397322838472,1
3286,0,26642.0,1,1,0,8,13,2,15,2,2,8,0,0,0,0,0,0,2,0,3,2,6,55,2,0,3.0,0.0015764582238570678,2
8602,0,69932.0,1,0,1,9,412,172,153,150,105,57,0,0,0,0,0,0,7,6,11,2,4,58,2,0,1.0,0.015000285992106618,2
3722,0,44503.0,2,1,1,8,31,1,8,0,0,8,0,0,0,0,0,0,2,0,3,2,6,50,3,0,1.0,0.001078578972204121,2
6715,0,60200.0,1,0,1,9,502,19,132,0,6,26,0,0,0,0,0,0,6,2,11,6,6,74,2,0,3.0,0.011378737541528239,2
4796,0,49638.0,1,0,1,8,18,10,3,3,5,0,0,0,0,0,0,0,1,0,3,1,2,70,2,0,1.0,0.0007856883838994319,2
9612,0,23830.0,0,0,0,8,1,8,6,4,8,16,0,0,0,0,0,0,1,0,3,1,7,35,1,0,2.0,0.00180444817456987,2
3766,0,33051.0,0,0,0,10,100,71,243,108,94,219,0,0,0,0,0,1,9,1,8,3,9,63,1,0,2.0,0.025263985961090436,2
1399,1,72905.0,0,0,0,8,407,114,445,181,165,203,1,0,0,0,0,0,3,7,9,1,1,64,2,1,1.0,0.020780467731979974,1
1570,1,69702.0,1,0,1,9,664,9,240,50,19,57,0,0,0,0,0,0,7,7,10,2,4,71,3,0,3.0,0.014906315457232217,0
3426,0,70300.0,1,1,0,9,1045,61,338,60,46,46,0,0,0,0,0,0,5,5,13,3,8,47,2,0,1.0,0.022702702702702703,2
3074,1,70643.0,0,0,0,10,1218,107,304,23,143,33,0,0,0,0,0,1,5,8,4,1,6,38,2,0,3.0,0.02587659074501366,1
8341,1,30396.0,1,1,0,8,15,0,6,0,1,12,0,0,1,0,0,1,1,1,2,2,7,53,3,1,3.0,0.0011185682326621924,0
5180,0,50616.0,1,0,1,8,128,0,16,0,1,4,0,0,0,0,0,0,4,0,4,2,7,54,2,0,3.0,0.0029437332068911015,2
6461,0,62772.0,1,0,1,9,581,49,157,43,8,108,0,0,0,1,0,0,5,6,11,1,2,53,2,1,2.0,0.01507041356018607,2
7679,0,30298.0,0,0,0,8,6,3,12,6,1,0,0,0,0,0,0,0,1,1,3,1,3,37,1,0,3.0,0.0009241534094659714,2
10702,0,52413.0,1,1,0,10,185,8,133,56,56,12,0,0,0,0,0,0,7,1,7,2,7,38,2,0,1.0,0.008585656230324538,2
7505,1,44155.0,2,1,1,8,22,1,9,0,0,14,0,0,0,0,0,0,1,1,2,1,4,65,4,0,3.0,0.0010417846223530745,0
5113,0,86979.0,0,0,0,9,584,100,835,65,83,35,0,0,1,0,0,1,5,5,5,1,2,51,1,1,3.0,0.019567941687073893,1
10858,1,76532.0,2,1,1,9,355,30,177,90,138,30,0,0,0,0,0,0,9,5,7,4,5,47,4,0,1.0,0.010714472377567553,0
2961,1,42081.0,1,1,0,9,175,10,110,54,6,27,0,0,1,0,0,0,6,3,4,2,6,40,3,1,1.0,0.009077731042513248,0
2747,1,67546.0,0,0,0,10,864,134,768,150,38,172,0,0,0,0,0,0,4,10,5,1,3,34,2,0,3.0,0.03147484677108933,0
3010,1,88420.0,0,0,0,8,957,153,612,99,95,153,1,0,1,0,1,0,4,7,8,1,1,33,2,3,2.0,0.023399683329563447,1
